mode,camera_id,map_type,topic,message_index,width,height,pixel_format_type,data_size,saved_raw_rgb_path,saved_decoded_label_path,saved_semantic_decoded_path,saved_gazebo_instance_count_path,semantic_label_channel,instance_count_high_channel,instance_count_low_channel,gazebo_instance_count_encoding,gazebo_instance_count_is_stable_instance_id,metadata_path
panoptic,cam_wall_north,labels_map,/perception/native/panoptic/cam_wall_north/labels_map,0,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/labels_maps_rgb/000000.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/semantic_decoded/000000.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/semantic_decoded/000000.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/gazebo_instance_count/000000.pgm,2,1,0,rgb[1] * 256 + rgb[0],False,rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/metadata/000000.json
panoptic,cam_wall_north,labels_map,/perception/native/panoptic/cam_wall_north/labels_map,1,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/labels_maps_rgb/000001.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/semantic_decoded/000001.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/semantic_decoded/000001.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/gazebo_instance_count/000001.pgm,2,1,0,rgb[1] * 256 + rgb[0],False,rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/metadata/000001.json
panoptic,cam_wall_north,labels_map,/perception/native/panoptic/cam_wall_north/labels_map,2,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/labels_maps_rgb/000002.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/semantic_decoded/000002.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/semantic_decoded/000002.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/gazebo_instance_count/000002.pgm,2,1,0,rgb[1] * 256 + rgb[0],False,rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_north/metadata/000002.json
panoptic,cam_wall_south,labels_map,/perception/native/panoptic/cam_wall_south/labels_map,0,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/labels_maps_rgb/000000.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/semantic_decoded/000000.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/semantic_decoded/000000.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/gazebo_instance_count/000000.pgm,2,1,0,rgb[1] * 256 + rgb[0],False,rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/metadata/000000.json
panoptic,cam_wall_south,labels_map,/perception/native/panoptic/cam_wall_south/labels_map,1,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/labels_maps_rgb/000001.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/semantic_decoded/000001.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/semantic_decoded/000001.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/gazebo_instance_count/000001.pgm,2,1,0,rgb[1] * 256 + rgb[0],False,rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/metadata/000001.json
panoptic,cam_wall_south,labels_map,/perception/native/panoptic/cam_wall_south/labels_map,2,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/labels_maps_rgb/000002.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/semantic_decoded/000002.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/semantic_decoded/000002.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/gazebo_instance_count/000002.pgm,2,1,0,rgb[1] * 256 + rgb[0],False,rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_south/metadata/000002.json
panoptic,cam_wall_west,labels_map,/perception/native/panoptic/cam_wall_west/labels_map,0,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/labels_maps_rgb/000000.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/semantic_decoded/000000.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/semantic_decoded/000000.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/gazebo_instance_count/000000.pgm,2,1,0,rgb[1] * 256 + rgb[0],False,rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/metadata/000000.json
panoptic,cam_wall_west,labels_map,/perception/native/panoptic/cam_wall_west/labels_map,1,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/labels_maps_rgb/000001.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/semantic_decoded/000001.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/semantic_decoded/000001.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/gazebo_instance_count/000001.pgm,2,1,0,rgb[1] * 256 + rgb[0],False,rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/metadata/000001.json
panoptic,cam_wall_west,labels_map,/perception/native/panoptic/cam_wall_west/labels_map,2,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/labels_maps_rgb/000002.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/semantic_decoded/000002.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/semantic_decoded/000002.pgm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/gazebo_instance_count/000002.pgm,2,1,0,rgb[1] * 256 + rgb[0],False,rt_out/experiments/perception_rt_small_v0/perception_raw/native/panoptic/cam_wall_west/metadata/000002.json
semantic,cam_corner_ne,labels_map,/perception/native/semantic/cam_corner_ne/labels_map,0,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_ne/labels_maps/000000.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_ne/labels_maps_decoded/000000.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_ne/metadata/000000.json
semantic,cam_corner_ne,labels_map,/perception/native/semantic/cam_corner_ne/labels_map,1,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_ne/labels_maps/000001.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_ne/labels_maps_decoded/000001.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_ne/metadata/000001.json
semantic,cam_corner_ne,labels_map,/perception/native/semantic/cam_corner_ne/labels_map,2,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_ne/labels_maps/000002.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_ne/labels_maps_decoded/000002.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_ne/metadata/000002.json
semantic,cam_corner_nw,labels_map,/perception/native/semantic/cam_corner_nw/labels_map,0,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_nw/labels_maps/000000.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_nw/labels_maps_decoded/000000.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_nw/metadata/000000.json
semantic,cam_corner_nw,labels_map,/perception/native/semantic/cam_corner_nw/labels_map,1,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_nw/labels_maps/000001.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_nw/labels_maps_decoded/000001.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_nw/metadata/000001.json
semantic,cam_corner_nw,labels_map,/perception/native/semantic/cam_corner_nw/labels_map,2,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_nw/labels_maps/000002.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_nw/labels_maps_decoded/000002.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_nw/metadata/000002.json
semantic,cam_corner_se,labels_map,/perception/native/semantic/cam_corner_se/labels_map,0,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_se/labels_maps/000000.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_se/labels_maps_decoded/000000.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_se/metadata/000000.json
semantic,cam_corner_se,labels_map,/perception/native/semantic/cam_corner_se/labels_map,1,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_se/labels_maps/000001.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_se/labels_maps_decoded/000001.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_se/metadata/000001.json
semantic,cam_corner_se,labels_map,/perception/native/semantic/cam_corner_se/labels_map,2,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_se/labels_maps/000002.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_se/labels_maps_decoded/000002.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_se/metadata/000002.json
semantic,cam_corner_sw,labels_map,/perception/native/semantic/cam_corner_sw/labels_map,0,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_sw/labels_maps/000000.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_sw/labels_maps_decoded/000000.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_sw/metadata/000000.json
semantic,cam_corner_sw,labels_map,/perception/native/semantic/cam_corner_sw/labels_map,1,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_sw/labels_maps/000001.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_sw/labels_maps_decoded/000001.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_sw/metadata/000001.json
semantic,cam_corner_sw,labels_map,/perception/native/semantic/cam_corner_sw/labels_map,2,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_sw/labels_maps/000002.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_sw/labels_maps_decoded/000002.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_corner_sw/metadata/000002.json
semantic,cam_wall_east,labels_map,/perception/native/semantic/cam_wall_east/labels_map,0,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_east/labels_maps/000000.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_east/labels_maps_decoded/000000.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_east/metadata/000000.json
semantic,cam_wall_east,labels_map,/perception/native/semantic/cam_wall_east/labels_map,1,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_east/labels_maps/000001.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_east/labels_maps_decoded/000001.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_east/metadata/000001.json
semantic,cam_wall_east,labels_map,/perception/native/semantic/cam_wall_east/labels_map,2,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_east/labels_maps/000002.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_east/labels_maps_decoded/000002.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_east/metadata/000002.json
semantic,cam_wall_north,labels_map,/perception/native/semantic/cam_wall_north/labels_map,0,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_north/labels_maps/000000.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_north/labels_maps_decoded/000000.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_north/metadata/000000.json
semantic,cam_wall_north,labels_map,/perception/native/semantic/cam_wall_north/labels_map,1,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_north/labels_maps/000001.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_north/labels_maps_decoded/000001.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_north/metadata/000001.json
semantic,cam_wall_north,labels_map,/perception/native/semantic/cam_wall_north/labels_map,2,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_north/labels_maps/000002.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_north/labels_maps_decoded/000002.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_north/metadata/000002.json
semantic,cam_wall_south,labels_map,/perception/native/semantic/cam_wall_south/labels_map,0,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_south/labels_maps/000000.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_south/labels_maps_decoded/000000.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_south/metadata/000000.json
semantic,cam_wall_south,labels_map,/perception/native/semantic/cam_wall_south/labels_map,1,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_south/labels_maps/000001.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_south/labels_maps_decoded/000001.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_south/metadata/000001.json
semantic,cam_wall_south,labels_map,/perception/native/semantic/cam_wall_south/labels_map,2,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_south/labels_maps/000002.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_south/labels_maps_decoded/000002.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_south/metadata/000002.json
semantic,cam_wall_west,labels_map,/perception/native/semantic/cam_wall_west/labels_map,0,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_west/labels_maps/000000.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_west/labels_maps_decoded/000000.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_west/metadata/000000.json
semantic,cam_wall_west,labels_map,/perception/native/semantic/cam_wall_west/labels_map,1,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_west/labels_maps/000001.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_west/labels_maps_decoded/000001.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_west/metadata/000001.json
semantic,cam_wall_west,labels_map,/perception/native/semantic/cam_wall_west/labels_map,2,640,480,RGB_INT8,921600,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_west/labels_maps/000002.ppm,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_west/labels_maps_decoded/000002.pgm,,,,,,,,rt_out/experiments/perception_rt_small_v0/perception_raw/native/semantic/cam_wall_west/metadata/000002.json
